2015-10-24 01:00:00,11,186.946170178625,413.154703230639,94.9700466801448,39.0289758105376
2015-04-29 22:00:00,11,176.077968193852,495.816545310991,97.4907683285135,43.1671726928357
2015-03-14 11:00:00,11,164.45184199549,404.482966953839,84.6963752731859,35.8389022367779
2015-05-07 07:00:00,11,173.342830622703,426.704863570633,102.378578211155,41.715480514715
2015-07-14 13:00:00,11,163.089224986531,476.289069359828,101.743000488499,33.7193292710192
2015-07-26 19:00:00,11,167.124348719908,499.182345832006,97.525993028104,26.4872611072335
2015-02-26 14:00:00,11,147.255408051088,511.263388762709,97.0006750312897,29.3867641061317
2015-04-12 12:00:00,11,158.289630726451,474.405510390232,82.99357644664,39.4341821934362
2015-06-06 00:00:00,11,189.850203408485,487.219792583422,101.719375081005,40.1486790447061
2015-01-19 00:00:00,11,186.981936792776,291.157559740717,92.1384216994976,43.1334270173751
2015-01-31 01:00:00,11,149.779542210288,454.275577527624,95.8436440226725,40.5995745755309
2015-04-06 21:00:00,11,171.467084275011,444.773619651092,104.206180233536,35.9141094461978
2015-03-26 00:00:00,11,147.174568512439,497.596221552828,96.1411264221827,46.8100478598177
2015-08-22 16:00:00,11,194.742712715573,487.31881718265,79.3476027139927,35.6711891520946
2015-05-05 05:00:00,11,202.556726308613,403.6851293214,100.769730115127,40.3786722182203
2015-10-24 02:00:00,11,170.300928304581,461.054866774926,93.7333405486024,50.6517568396418
2015-06-14 08:00:00,11,150.487170884773,422.785849817818,91.2632599753829,39.9752440255467
2015-10-20 00:00:00,11,166.446399639675,452.003369690744,102.45767161201,40.0876694196079
2015-09-10 13:00:00,11,180.380982357008,424.306565702489,98.7767359009493,42.7567139012164
2015-12-12 08:00:00,11,145.163943452139,407.025191887976,98.1686906676317,32.2465188016753
2015-02-26 21:00:00,11,194.650397609319,446.730537051344,104.446488448704,36.9739949547559
2015-10-23 14:00:00,11,156.966726805655,465.078314227637,90.5112146998276,46.9884014088925
2015-03-27 12:00:00,11,160.337011980599,347.344800680885,94.0225678081838,38.2293052961753
2015-05-25 12:00:00,11,148.070354027331,393.444816797584,81.9750938058562,41.9850429789968
2015-02-24 00:00:00,11,169.2272287975,494.856057605272,103.188493721191,43.4323422105395
2015-09-07 07:00:00,11,166.786089830107,451.100599736715,133.050974788777,28.8200111307805
2015-04-29 15:00:00,11,169.039757835088,487.474100251853,101.682576158427,36.477601620024
2015-10-09 03:00:00,11,170.174637995081,435.173662756838,101.591149858041,37.230341530582
2015-11-19 11:00:00,11,189.001135625635,424.501116363481,118.39413392972,36.3320190376063
2015-07-31 14:00:00,11,177.424076123267,391.50624904022,99.9619354122878,47.2105117224231
2015-09-07 01:00:00,11,160.464596819953,340.183382978501,136.071922442001,33.963451210024
2015-03-09 05:00:00,11,158.710458583746,498.746392273904,89.2605837095278,45.7867191446092
2015-03-31 00:00:00,11,180.650399298787,418.799700620016,112.77775724291,30.7032856502889
2015-07-13 17:00:00,11,161.850357220661,495.90659299007,101.599874660062,45.6533994308113
2015-03-23 22:00:00,11,157.531138415468,409.993843521346,92.6194682173102,45.0029119913089
2015-07-07 02:00:00,11,172.83190491561,443.767370427473,104.094006115918,51.217571407483
2015-03-13 01:00:00,11,166.567310305292,545.332703203182,100.51505410291,32.106600213273
2015-03-14 04:00:00,11,160.80494956186,419.360215545791,88.612800745545,39.5683293928983
2015-11-02 13:00:00,11,171.525481922594,433.329752282454,97.5303931061849,41.9557163920414
2015-02-12 16:00:00,11,146.086915014163,487.697201307804,114.101767297877,40.5287552903897
2015-09-06 04:00:00,11,173.103284425616,516.143748407537,141.492786120781,40.5854571018946
2015-04-25 05:00:00,11,169.132913399479,409.780256941393,80.0997804936279,41.4068773225165
2015-12-16 06:00:00,11,149.161288724036,439.092485138621,125.371118534732,35.5184515114809
2015-10-26 17:00:00,11,189.440513322698,456.234773855348,113.960451947031,36.4243209732921
2015-06-17 02:00:00,11,180.137430857633,494.463179099036,102.313718214169,43.354311364601
2015-04-11 17:00:00,11,208.330055882654,530.819666247305,91.0555046140429,32.5540456998321
2015-08-11 02:00:00,11,156.069996167987,429.547359802946,108.164586823735,46.8050398975797
2015-04-10 06:00:00,11,140.952116703157,386.914888036775,94.8719521294747,43.3079673442663
2015-04-22 03:00:00,11,186.887370534493,516.8307267422,107.896654375159,40.0834267347825
2015-12-17 11:00:00,11,175.055567269005,397.525056249652,86.1638474463857,35.6763360518354
2015-08-23 15:00:00,11,193.254972615624,452.100410863466,110.156376649744,47.4841390384064
2015-01-03 09:00:00,11,172.265556603861,439.356169400427,79.2644794381843,38.9066132208201
2015-08-17 04:00:00,11,189.651243682322,343.56496825129,92.2702728585187,35.7159311420675
2015-04-08 14:00:00,11,173.947058263938,436.798106498245,120.965216831249,39.0369345207872
2015-08-26 19:00:00,11,140.118294465498,405.587208419301,101.075789242685,41.9684730651318
2015-12-21 02:00:00,11,180.887512578682,504.901675320343,107.237303900161,39.7620938565492
2015-06-05 12:00:00,11,123.138339379534,398.203969407554,93.5327734450044,31.4484954756679
2015-05-07 13:00:00,11,180.88593946004,462.725038220482,108.622089713641,31.8361077019899
2015-12-12 22:00:00,11,192.045816002343,485.392098857069,99.0208110986453,53.6772759919891
2015-06-15 12:00:00,11,175.844071760975,418.457380054818,93.491790501824,41.0380305514831
2015-05-21 00:00:00,11,171.640755938251,428.393488052842,107.916724330508,45.0291065710802
2015-05-09 01:00:00,11,150.328872244264,420.030975100861,89.2002170455553,35.9260454666475
2015-05-25 02:00:00,11,206.27877045975,424.247161699669,95.9956260027758,41.1364513052598
2015-11-14 13:00:00,11,165.688645630006,510.812728797664,91.5409027789123,35.2432571137345
2015-04-24 08:00:00,11,141.478045885169,392.777494713851,87.5455203628297,47.0771042584514
2015-02-23 20:00:00,11,195.766476170228,507.85794396767,91.0171743681448,32.4353298040843
2015-09-15 03:00:00,11,160.945558249749,446.684554489345,90.7623240138124,37.7620592842364
2015-07-02 21:00:00,11,190.959980952369,426.534199441195,83.8573647122002,42.5006337351184
2015-11-18 14:00:00,11,188.062493713891,437.795954243352,105.000583867887,42.9121853671301
2015-03-02 13:00:00,11,190.900289254798,382.585681533892,91.808321475038,38.5089381133617
